,,,R2,R2,MAE,MAE,RMSE,RMSE,MAPE,MAPE
,,,mean,std,mean,std,mean,std,mean,std
payoff,model,variant,,,,,,,,
corrected,deeponet,A,0.8815070685919018,0.035357752385422936,53.63638607355409,8.831301916337866,87.15281248526135,12.834341581746763,0.5455363170403986,0.09004623869678495
corrected,deeponet,B,0.901718763948697,0.01104314491307652,68.8592503748919,2.941129374623577,104.08089079444501,6.033896700862479,0.7080093218813361,0.03066800301272004
corrected,xgb,A,0.8220427634084773,0.005639972438930678,70.7269357434254,1.2481320683314265,107.71689605986651,1.7175364432772666,0.7186038570525932,0.01283651885277226
corrected,xgb,B,0.8425024876730752,0.007198737458868833,87.59486502263594,1.4195390603986717,131.90632358882323,3.002533152032618,0.9016077366763205,0.015091609591765491
legacy,deeponet,A,0.8807233013372395,0.09652668150710007,47.639221633857275,13.8338009240171,87.77209687874827,31.699373410319875,0.4881101794094119,0.14192091031744788
legacy,deeponet,B,0.9480798764871039,0.009638608488555472,49.41636772775828,4.1974402550672725,77.86967713344771,7.249705679003805,0.5125942228365187,0.04303480322559832
legacy,xgb,A,0.8817665613952734,0.005972509807230715,58.82076671549926,1.1685536343734697,91.81001051188487,2.3262266464469694,0.6007902361584347,0.011975539932504067
legacy,xgb,B,0.8868339500376268,0.004260660709004192,73.58866614578565,0.9667285302082176,115.34453302573893,2.181273142260764,0.7641204594715224,0.010255951607991927
