cohort,model,seed,structure,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
monthly_test,augmented_delta,101,STEP KI,1743,43,85.64035429566039,157.34471325440805,0.9444277406239954,7.9492926295395225,14.052105808112556,-1.135428852071378,0.1776470588235294,0.5741176470588235,0.7605882352941177,1635,0.9944954128440368
monthly_test,augmented_delta,101,STEP no-KI,1386,42,32.19269608730489,44.0102273695863,0.9918546869672644,5.760942667994747,9.212483703378217,0.16959324098779605,0.18377976190476192,0.6361607142857143,0.8236607142857143,1344,0.9962797619047619
monthly_test,augmented_delta,233,LIZARD no-KI,1419,43,324.7373901707719,358.0405539562957,0.46481655788924825,12.677149771350308,23.905506020328573,-3.457323815984228,0.1431686046511628,0.47165697674418605,0.6707848837209303,1326,0.9947209653092006
monthly_test,augmented_delta,233,STEP KI,1743,43,51.413290356979886,81.81066705784355,0.9849764138746542,7.074236660023232,15.317313840814519,-1.1996416371190215,0.24529411764705883,0.6588235294117647,0.8135294117647058,1635,0.9657492354740062
monthly_test,augmented_delta,233,STEP no-KI,1386,42,23.903480607673274,30.798930043349095,0.9960109285655829,3.9985307255451907,7.164804002316373,-0.06722257631154728,0.32514880952380953,0.7447916666666666,0.9017857142857143,1344,1.0
monthly_test,augmented_delta,47,LIZARD no-KI,1419,43,390.00517727363643,426.4251857294054,0.24085642237008376,12.44082059603395,18.958986012769177,-2.668723177128893,0.09156976744186046,0.4251453488372093,0.6039244186046512,1326,0.971342383107089
monthly_test,augmented_delta,47,STEP KI,1743,43,58.407690035796534,100.12649638071234,0.9774964112419301,7.280526058104307,15.368443750965865,-0.5513131505081602,0.24235294117647058,0.6558823529411765,0.8094117647058824,1635,0.9706422018348624
monthly_test,augmented_delta,47,STEP no-KI,1386,42,22.182812365801816,28.296658395050702,0.9966327849128225,4.087099008943865,6.5454473309110055,0.17904660860708344,0.27901785714285715,0.734375,0.8950892857142857,1344,1.0
monthly_test,augmented_delta,ensemble,LIZARD no-KI,1419,43,274.1885762700801,313.407057214267,0.589932103177862,8.122874632694076,14.770619392329722,-2.631607012513048,0.19840116279069767,0.5930232558139535,0.7747093023255814,1326,0.9924585218702866
monthly_test,augmented_delta,ensemble,STEP KI,1743,43,57.75687660779676,103.47489326911075,0.9759661294493334,6.487177593343664,13.026070883991675,-0.9621278798995452,0.22941176470588234,0.6658823529411765,0.8305882352941176,1635,0.9853211009174312
monthly_test,augmented_delta,ensemble,STEP no-KI,1386,42,23.26375376040482,28.922213112119884,0.996482261122278,3.8189297529206705,6.429157062968924,0.09380575776117202,0.3013392857142857,0.7529761904761905,0.9151785714285714,1344,0.9992559523809523
monthly_test,augmented_price,101,LIZARD no-KI,1419,43,151.18097888963888,195.30549355686608,0.8407545082504042,16.460373491716908,24.550378741333073,-1.5337147241922324,0.046511627906976744,0.3059593023255814,0.5356104651162791,1326,0.947209653092006
monthly_test,augmented_price,101,STEP KI,1743,43,121.92636957957485,226.8209679186109,0.8845164456220205,11.962884964197608,20.56551527256304,-2.377598765195014,0.1388235294117647,0.4647058823529412,0.6447058823529411,1635,0.9932721712538226
monthly_test,augmented_price,101,STEP no-KI,1386,42,52.0513197662686,63.759974904511694,0.9829039086502356,8.754385359293998,14.790570050909496,-0.2836269071839014,0.15029761904761904,0.5572916666666666,0.734375,1344,0.96875
monthly_test,augmented_price,233,LIZARD no-KI,1419,43,219.7097779067983,247.55190101440442,0.7441586375741629,13.710162467732191,25.319425635581883,-2.504988871392262,0.18459302325581395,0.4890988372093023,0.6620639534883721,1326,0.995475113122172
monthly_test,augmented_price,233,STEP KI,1743,43,112.4208379903196,187.4646807025469,0.9211153221265389,12.429203207257078,21.99960862445103,-2.641939754924951,0.11294117647058824,0.47,0.6511764705882352,1635,0.9914373088685016
monthly_test,augmented_price,233,STEP no-KI,1386,42,45.39478076467618,63.36727834822914,0.9831138491908494,9.220049531554658,15.710467222652362,-1.6068451428412298,0.12574404761904762,0.5364583333333334,0.7150297619047619,1344,0.9933035714285714
monthly_test,augmented_price,47,LIZARD no-KI,1419,43,163.92400906644158,224.5253129938077,0.7895403476706898,17.291410680563146,30.200255455951748,-2.3664353622067815,0.15843023255813954,0.4106104651162791,0.5690406976744186,1326,0.995475113122172
monthly_test,augmented_price,47,STEP KI,1743,43,102.1063839261378,190.99562475824047,0.9181157112777032,12.416891169900266,21.468983246399922,-2.8243082297730817,0.10588235294117647,0.45529411764705885,0.6476470588235295,1635,0.9932721712538226
monthly_test,augmented_price,47,STEP no-KI,1386,42,30.44067835975176,40.267768393680996,0.9931810786875008,8.724895416294547,15.232077923101558,-1.9823885534205934,0.18229166666666666,0.5505952380952381,0.7336309523809523,1344,1.0
monthly_test,augmented_price,ensemble,LIZARD no-KI,1419,43,170.86141089902867,215.75590897441188,0.8056593615764995,15.109054701803627,25.418249807245694,-2.135046319263753,0.07485465116279069,0.38444767441860467,0.5988372093023255,1326,0.9939668174962293
monthly_test,augmented_price,ensemble,STEP KI,1743,43,105.85627729704096,198.743488076023,0.9113375845203697,11.573150526094157,20.425399679079437,-2.614615583297686,0.1411764705882353,0.4864705882352941,0.6629411764705883,1635,0.9932721712538226
monthly_test,augmented_price,ensemble,STEP no-KI,1386,42,31.0196985640735,42.76768986499589,0.9923081263981608,8.356911657630036,14.217207717635917,-1.29095353448193,0.15476190476190477,0.5647321428571429,0.7492559523809523,1344,0.9903273809523809
previous_canonical_4,affine_coupon_delta,101,LIZARD KI,33,1,52.43654728584663,52.76250363535739,0.07586573737008018,3.4770695739451285,6.124099906613261,-1.4865024428493587,0.375,0.84375,0.9375,32,1.0
previous_canonical_4,affine_coupon_delta,101,LIZARD no-KI,25,1,43.57076906607283,44.04902114504655,0.3222142391685915,4.475359162549368,6.851972881206055,-1.8538167514159012,0.2916666666666667,0.7083333333333334,0.9166666666666666,24,1.0
previous_canonical_4,affine_coupon_delta,101,STEP KI,33,1,25.66953407988044,27.390174624465768,0.8138652428289009,9.067188821861821,15.565937964884093,-1.5885817006063578,0.25,0.53125,0.71875,32,1.0
previous_canonical_4,affine_coupon_delta,101,STEP no-KI,25,1,5.564091430921035,8.342317050148031,0.9850369907505951,5.765684892591378,8.244415028564168,-1.7048373797334495,0.041666666666666664,0.5416666666666666,0.7916666666666666,24,1.0
previous_canonical_4,affine_coupon_delta,233,LIZARD KI,33,1,58.89676961680699,60.22116148237283,-0.20387816311013518,7.231936392163156,12.806960365620611,-1.1708958487636654,0.15625,0.625,0.8125,32,1.0
previous_canonical_4,affine_coupon_delta,233,LIZARD no-KI,25,1,53.31562780783308,53.50918391574166,-0.0001763285190945485,2.299769605014746,4.781749903717881,-1.175714576021207,0.5833333333333334,0.9166666666666666,0.9166666666666666,24,1.0
previous_canonical_4,affine_coupon_delta,233,STEP KI,33,1,12.87349172646381,19.557335955130448,0.9051019546679625,10.31844526070473,17.825401385731077,-1.6896488264036296,0.09375,0.5,0.65625,32,1.0
previous_canonical_4,affine_coupon_delta,233,STEP no-KI,25,1,23.487556062806323,23.95232871718841,0.8766494618904173,3.245648418665397,5.049916808187746,-1.6247436383165184,0.2916666666666667,0.875,0.9166666666666666,24,1.0
previous_canonical_4,affine_coupon_delta,47,LIZARD KI,33,1,49.6070786743317,50.40433788889618,0.15662618983923549,6.279144004937853,9.283133641520132,-2.01823175360032,0.1875,0.6875,0.78125,32,1.0
previous_canonical_4,affine_coupon_delta,47,LIZARD no-KI,25,1,100.70329927847517,101.00369491956465,-2.563645043784347,4.851828861789378,8.357397511405294,-2.647626443480822,0.2916666666666667,0.7083333333333334,0.9166666666666666,24,1.0
previous_canonical_4,affine_coupon_delta,47,STEP KI,33,1,13.971249197365207,18.5118763406925,0.9149765436240861,9.414665274450856,17.278053134215227,-1.5038872256708262,0.21875,0.5,0.6875,32,1.0
previous_canonical_4,affine_coupon_delta,47,STEP no-KI,25,1,8.748626400012217,13.166225322927591,0.9627292503223007,7.999891095101717,12.673144476906165,-1.3969048836625877,0.25,0.5833333333333334,0.7083333333333334,24,1.0
previous_canonical_4,affine_coupon_delta,ensemble,LIZARD KI,33,1,53.64679852566174,54.21838301977147,0.02416272211165993,5.073050136008434,8.120111103538111,-1.5585433484040885,0.1875,0.59375,0.90625,32,1.0
previous_canonical_4,affine_coupon_delta,ensemble,LIZARD no-KI,25,1,65.86323205079353,66.05563626152244,-0.5241919973597542,3.171845296303673,5.466003840247028,-1.8923859236390328,0.4583333333333333,0.7916666666666666,0.9166666666666666,24,1.0
previous_canonical_4,affine_coupon_delta,ensemble,STEP KI,33,1,13.610466497009673,17.932975592400425,0.920211079443086,9.41444724595459,16.780111607024903,-1.5940392508939167,0.21875,0.53125,0.71875,32,1.0
previous_canonical_4,affine_coupon_delta,ensemble,STEP no-KI,25,1,10.312112237847614,12.964647158394063,0.963861762704436,5.489782213575132,8.262606271600854,-1.5754953005704815,0.125,0.5833333333333334,0.875,24,1.0
previous_canonical_4,augmented_delta,101,LIZARD KI,33,1,75.46537977925298,76.86217082586025,-0.9611444094663568,8.151086071853175,15.431117503294294,-4.391465191138467,0.1875,0.65625,0.78125,32,1.0
previous_canonical_4,augmented_delta,101,LIZARD no-KI,25,1,77.28639864370955,78.21160146640457,-1.136792123042964,7.296173221854036,13.221277457975871,-5.097029649988187,0.125,0.625,0.8333333333333334,24,1.0
previous_canonical_4,augmented_delta,101,STEP KI,33,1,37.642032940176826,39.60793706284842,0.6107735713965872,10.898698404997168,18.899007723015888,-4.420342494530689,0.125,0.5,0.6875,32,1.0
previous_canonical_4,augmented_delta,101,STEP no-KI,25,1,23.700349116692742,25.752516030632606,0.8574113706398457,9.94821555892673,16.869963336597646,-5.098278818408377,0.20833333333333334,0.5,0.7083333333333334,24,1.0
previous_canonical_4,augmented_delta,233,LIZARD KI,33,1,25.854749673076707,27.667769578397902,0.7458836654581997,6.752972614929032,10.291230609560595,-2.4539975862629024,0.125,0.59375,0.78125,32,1.0
previous_canonical_4,augmented_delta,233,LIZARD no-KI,25,1,12.279731804732583,13.168414647299791,0.9394259093534024,5.7850825813994655,10.101635967123345,-2.058980905786527,0.20833333333333334,0.6666666666666666,0.875,24,1.0
previous_canonical_4,augmented_delta,233,STEP KI,33,1,36.593803982740525,37.74299044864657,0.6465642394480808,7.27468604488101,14.548186438694822,-2.117423911376011,0.28125,0.71875,0.8125,32,1.0
previous_canonical_4,augmented_delta,233,STEP no-KI,25,1,37.48140726870574,38.85968421095731,0.6753285534025092,7.662983492287495,11.990578833436619,-2.7056738713182273,0.125,0.5416666666666666,0.75,24,1.0
previous_canonical_4,augmented_delta,47,LIZARD KI,33,1,52.625850757699176,53.618709844588516,0.045629510521308814,5.604892212464052,10.533823620309205,-1.4990752976066681,0.34375,0.6875,0.84375,32,1.0
previous_canonical_4,augmented_delta,47,LIZARD no-KI,25,1,30.71185327126848,32.383402799188175,0.6336764152318515,7.184782180791967,10.634853401689991,-1.836779757117602,0.041666666666666664,0.5833333333333334,0.75,24,1.0
previous_canonical_4,augmented_delta,47,STEP KI,33,1,15.920084359038425,20.494636634281992,0.8957878585181339,8.648545644218286,15.315750811989785,-1.0289313390684245,0.15625,0.5625,0.71875,32,1.0
previous_canonical_4,augmented_delta,47,STEP no-KI,25,1,8.79062869585534,9.76410156699338,0.9795020637242531,4.744553350990635,8.11414689030015,-1.8153294899858299,0.375,0.7083333333333334,0.875,24,1.0
previous_canonical_4,augmented_delta,ensemble,LIZARD KI,33,1,5.426546911933022,10.076663921868452,0.9662931762370697,4.973810375722946,10.543854970985464,-2.7815126916689406,0.4375,0.78125,0.90625,32,1.0
previous_canonical_4,augmented_delta,ensemble,LIZARD no-KI,25,1,19.503513203293767,20.52728434841532,0.8528084382236816,5.707534212173809,9.55333120878813,-2.997596770963766,0.25,0.6666666666666666,0.8333333333333334,24,1.0
previous_canonical_4,augmented_delta,ensemble,STEP KI,33,1,22.414723056269864,24.1210476374639,0.8556455396120393,7.9203572816674965,15.59149435374784,-2.5222325816588267,0.25,0.625,0.75,32,1.0
previous_canonical_4,augmented_delta,ensemble,STEP no-KI,25,1,22.735830092293764,23.9107639082232,0.8770771942499325,7.168256662228806,11.835264243088972,-3.2064273932378478,0.25,0.5416666666666666,0.7916666666666666,24,1.0
previous_canonical_4,augmented_price,101,LIZARD KI,33,1,52.19391371253964,54.67255402300255,0.007745660800613896,10.720741333956047,17.477204811754614,-5.480870459569177,0.0625,0.46875,0.6875,32,1.0
previous_canonical_4,augmented_price,101,LIZARD no-KI,25,1,60.055864090181714,61.716952797180724,-0.33054285476327006,7.581390962779316,15.617358107826881,-5.880607211366666,0.2916666666666667,0.6666666666666666,0.7916666666666666,24,1.0
previous_canonical_4,augmented_price,101,STEP KI,33,1,117.65082794612294,119.34704467818298,-2.533956614390839,13.230789646210694,21.138570163469787,-5.76936324386121,0.03125,0.40625,0.5625,32,1.0
previous_canonical_4,augmented_price,101,STEP no-KI,25,1,66.76471357117924,70.54581902912646,-0.07001070310603108,15.567520313203218,25.013694839961445,-5.771364269534474,0.08333333333333333,0.3333333333333333,0.5833333333333334,24,1.0
previous_canonical_4,augmented_price,233,LIZARD KI,33,1,37.42771003949813,39.18362841582102,0.490324707715037,10.531516961936019,18.514188184332536,-5.511566851628503,0.1875,0.53125,0.75,32,1.0
previous_canonical_4,augmented_price,233,LIZARD no-KI,25,1,90.98573899819719,91.93718111652512,-1.9525841514128448,8.892324358174255,14.117636596687328,-4.3319791990273915,0.0,0.5416666666666666,0.7083333333333334,24,1.0
previous_canonical_4,augmented_price,233,STEP KI,33,1,44.51987199632828,47.32185170480495,0.4444011535701685,14.988842083061408,22.926570077631716,-5.3908923759889715,0.0,0.34375,0.625,32,1.0
previous_canonical_4,augmented_price,233,STEP no-KI,25,1,86.61409624682732,89.01310340155412,-0.7035443621308124,13.378727348886231,21.33566548313973,-4.1236435352561145,0.08333333333333333,0.375,0.625,24,1.0
previous_canonical_4,augmented_price,47,LIZARD KI,33,1,94.24151117800307,95.53727652443925,-2.029911862502721,9.695773623081873,16.58844248618094,-4.717781994832238,0.09375,0.46875,0.75,32,1.0
previous_canonical_4,augmented_price,47,LIZARD no-KI,25,1,39.39724939036198,41.14579272120806,0.4086143465735409,11.626156313885696,18.534655734250823,-3.8721541998539095,0.08333333333333333,0.4166666666666667,0.6666666666666666,24,1.0
previous_canonical_4,augmented_price,47,STEP KI,33,1,66.48379938429638,68.87390172820693,-0.17692082649253305,12.29469351276226,19.87906543413324,-4.547915060801517,0.0625,0.46875,0.625,32,1.0
previous_canonical_4,augmented_price,47,STEP no-KI,25,1,28.949507142937872,34.36876429087248,0.7460352757587496,11.704093434073783,20.098035558503785,-3.7891124664542346,0.125,0.5416666666666666,0.625,24,1.0
previous_canonical_4,augmented_price,ensemble,LIZARD KI,33,1,60.49974923830886,62.316663966845034,-0.2891180041562995,9.073150545947925,16.022257088690402,-5.236739768676651,0.21875,0.59375,0.71875,32,1.0
previous_canonical_4,augmented_price,ensemble,LIZARD no-KI,25,1,9.587647686044729,12.496643519147506,0.9454485022027758,7.790456455997486,13.394619727182018,-4.6949135367497234,0.125,0.625,0.8333333333333334,24,1.0
previous_canonical_4,augmented_price,ensemble,STEP KI,33,1,75.24925166312096,77.8472176417234,-0.5035714295346336,13.397568077440287,20.8986667183336,-5.236056893550856,0.03125,0.34375,0.5625,32,1.0
previous_canonical_4,augmented_price,ensemble,STEP no-KI,25,1,18.047643500208213,26.316255049394577,0.8511003298833699,12.711837149183898,21.624816580943325,-4.56137342374829,0.25,0.4166666666666667,0.6666666666666666,24,1.0
previous_real_terms_82,affine_coupon_delta,101,LIZARD KI,759,23,264.87535537472644,360.9675896726626,0.29080266210389105,15.81204421327836,26.66115979464654,-1.0591562070157636,0.09646739130434782,0.37092391304347827,0.5774456521739131,617,0.9432739059967585
previous_real_terms_82,affine_coupon_delta,101,LIZARD no-KI,575,23,186.64638910560433,213.94621488369893,0.658611445519993,10.515334880190983,17.007940756026677,-1.1296094557728809,0.13405797101449277,0.4927536231884058,0.6811594202898551,506,0.9150197628458498
previous_real_terms_82,affine_coupon_delta,101,STEP KI,528,16,108.05374476773663,152.85287077926046,0.881119894773843,10.277794781120871,19.157630055552243,1.4769735135231767,0.220703125,0.552734375,0.708984375,425,0.9670588235294117
previous_real_terms_82,affine_coupon_delta,101,STEP no-KI,500,20,77.917281950448,102.86782419722358,0.9128677295205437,6.035511869665231,10.053701797326294,-0.3285169329617641,0.22708333333333333,0.6354166666666666,0.825,460,0.991304347826087
previous_real_terms_82,affine_coupon_delta,233,LIZARD KI,759,23,154.72957892685648,212.71881979996613,0.7537124223316938,14.423138124582946,25.579124190541027,-1.3975218952879083,0.09103260869565218,0.41032608695652173,0.595108695652174,617,0.9594813614262561
previous_real_terms_82,affine_coupon_delta,233,LIZARD no-KI,575,23,133.75587732121156,152.18600434301715,0.8272614891028054,9.928023784433094,16.26033448892758,-0.5022824472490782,0.1539855072463768,0.5072463768115942,0.6902173913043478,506,0.8695652173913043
previous_real_terms_82,affine_coupon_delta,233,STEP KI,528,16,107.94897722788598,125.64749322000311,0.9196715035352552,10.874840914012825,18.810128642688305,0.9067247010861192,0.126953125,0.482421875,0.677734375,425,0.9694117647058823
previous_real_terms_82,affine_coupon_delta,233,STEP no-KI,500,20,112.8251712527287,145.0704221834364,0.8267083356400597,6.803881556159941,11.90223314425271,-0.431825441755277,0.225,0.6291666666666667,0.7791666666666667,460,0.991304347826087
previous_real_terms_82,affine_coupon_delta,47,LIZARD KI,759,23,133.87309026938624,161.34515261001826,0.8583089162615105,12.27441823046162,21.57609002125896,-1.0658082797356696,0.15353260869565216,0.4796195652173913,0.6440217391304348,617,0.9805510534846029
previous_real_terms_82,affine_coupon_delta,47,LIZARD no-KI,575,23,126.55842893122242,149.3175385424512,0.8337118176809815,12.168567562847702,19.174626167437903,-0.6152764408700198,0.1105072463768116,0.4365942028985507,0.6159420289855072,506,0.8557312252964426
previous_real_terms_82,affine_coupon_delta,47,STEP KI,528,16,103.82749063347381,135.0382500187785,0.907215467523532,11.896585180999939,21.82030783905466,0.8622621972207581,0.169921875,0.509765625,0.6875,425,0.9764705882352941
previous_real_terms_82,affine_coupon_delta,47,STEP no-KI,500,20,113.4748338104315,155.00384154869013,0.8021642169221957,6.306698450445513,10.542735840345633,0.25487842893856544,0.20625,0.6541666666666667,0.8104166666666667,460,0.991304347826087
previous_real_terms_82,affine_coupon_delta,ensemble,LIZARD KI,759,23,162.78196000296515,211.15165006084914,0.7573280181560388,12.748036359016771,23.140903864720105,-1.1741621273463967,0.15353260869565216,0.48233695652173914,0.6440217391304348,617,0.9805510534846029
previous_real_terms_82,affine_coupon_delta,ensemble,LIZARD no-KI,575,23,107.54778167819114,127.18957721666108,0.8793457041672649,9.815645006846765,15.732711645903676,-0.7490561146304255,0.14855072463768115,0.5,0.6902173913043478,506,0.8695652173913043
previous_real_terms_82,affine_coupon_delta,ensemble,STEP KI,528,16,98.359466797048,128.9943004206734,0.9153351731800541,9.991617679869446,18.44045746216887,1.0819868039432647,0.150390625,0.533203125,0.716796875,425,0.9858823529411764
previous_real_terms_82,affine_coupon_delta,ensemble,STEP no-KI,500,20,92.38850725884288,127.64123270076584,0.8658465324849607,5.316620290574481,8.943689591208521,-0.16848798192618328,0.25625,0.66875,0.84375,460,0.991304347826087
previous_real_terms_82,augmented_delta,101,LIZARD KI,759,23,260.78847521803317,400.7956444270703,0.12566741479380616,13.92956794124242,25.53465848222811,-1.643355421774844,0.11005434782608696,0.452445652173913,0.6426630434782609,617,0.9627228525121556
previous_real_terms_82,augmented_delta,101,LIZARD no-KI,575,23,162.40529580208008,208.61596080650173,0.675410246035922,10.271168772766536,17.119406948531857,-1.3949635034237573,0.15942028985507245,0.5144927536231884,0.6992753623188406,506,0.8537549407114624
previous_real_terms_82,augmented_delta,101,STEP KI,528,16,131.08881140180193,170.4523135914148,0.852168228191426,13.348700128159171,23.659391501514655,-0.6900010775680985,0.10546875,0.4375,0.625,425,0.9552941176470588
previous_real_terms_82,augmented_delta,101,STEP no-KI,500,20,75.3445708464298,103.62100351059132,0.9115871254882648,10.11562439063254,16.379994380988787,-2.3377982006842117,0.125,0.49583333333333335,0.6895833333333333,460,0.9565217391304348
previous_real_terms_82,augmented_delta,233,LIZARD KI,759,23,117.92435142110814,149.38909649295607,0.8785301545187818,14.82400203630941,24.367658811159515,-1.3128565747981904,0.08831521739130435,0.39809782608695654,0.5828804347826086,617,0.9416531604538088
previous_real_terms_82,augmented_delta,233,LIZARD no-KI,575,23,146.82335148964083,201.88619050636376,0.6960144300829685,13.775191896710925,21.908161426033978,-0.896046711590792,0.06884057971014493,0.4003623188405797,0.6014492753623188,506,0.8754940711462451
previous_real_terms_82,augmented_delta,233,STEP KI,528,16,79.76311868916599,122.27150353701622,0.9239301628419707,10.292835020286754,18.595644696100738,0.7651334017608917,0.134765625,0.509765625,0.697265625,425,0.9670588235294117
previous_real_terms_82,augmented_delta,233,STEP no-KI,500,20,119.00607780570932,154.6393983727598,0.8030934215169467,7.825009022188597,12.654679547748724,-0.749159328776024,0.1625,0.5604166666666667,0.7395833333333334,460,0.991304347826087
previous_real_terms_82,augmented_delta,47,LIZARD KI,759,23,142.78196401961188,173.8308634430568,0.8355308482774098,12.457883741573735,20.21580440159646,-0.8650685824658978,0.10054347826086957,0.4375,0.6331521739130435,617,0.9270664505672609
previous_real_terms_82,augmented_delta,47,LIZARD no-KI,575,23,165.36778254336045,197.26668942513587,0.7097666903235306,14.604341457750412,23.809112953152248,-0.20307468903664316,0.08695652173913043,0.3967391304347826,0.5833333333333334,506,0.8478260869565217
previous_real_terms_82,augmented_delta,47,STEP KI,528,16,112.0178528976025,143.4061281967233,0.8953600791909784,9.357808378849452,18.03959408367131,0.7723115705047405,0.1796875,0.560546875,0.734375,425,0.8988235294117647
previous_real_terms_82,augmented_delta,47,STEP no-KI,500,20,96.73208443517724,121.06617221857537,0.8793115955285306,6.852498165818546,11.492445296990876,-0.3764763202641627,0.19583333333333333,0.5833333333333334,0.7791666666666667,460,0.9652173913043478
previous_real_terms_82,augmented_delta,ensemble,LIZARD KI,759,23,136.566205077606,196.23111074407663,0.7904120055108801,11.976434361141559,20.473653870866613,-1.2737601930131204,0.10597826086956522,0.46603260869565216,0.6331521739130435,617,0.946515397082658
previous_real_terms_82,augmented_delta,ensemble,LIZARD no-KI,575,23,120.7113721005902,165.98657866379878,0.7945123674981439,11.029796906452061,18.181805354754832,-0.8313616346837448,0.1358695652173913,0.47101449275362317,0.6539855072463768,506,0.8992094861660079
previous_real_terms_82,augmented_delta,ensemble,STEP KI,528,16,97.7514685851721,135.687600126536,0.9063209875442229,9.767409340030284,18.311649358060592,0.2824812982324652,0.14453125,0.546875,0.71875,425,0.9788235294117648
previous_real_terms_82,augmented_delta,ensemble,STEP no-KI,500,20,92.0821174325106,117.12302739049247,0.8870452491478094,6.921791087088652,11.531016205599453,-1.1544779499082247,0.17083333333333334,0.6,0.79375,460,0.9869565217391304
previous_real_terms_82,augmented_price,101,LIZARD KI,759,23,235.9715083040307,350.08426319354624,0.3329231707964009,19.546900260905772,30.867449380100542,-2.74072795236996,0.05434782608695652,0.2907608695652174,0.4986413043478261,617,0.9546191247974068
previous_real_terms_82,augmented_price,101,LIZARD no-KI,575,23,242.76349012975075,273.30453780252253,0.4428996555054504,16.72873749582477,26.322857643403704,-2.7548013619970075,0.08514492753623189,0.3496376811594203,0.5380434782608695,506,0.8932806324110671
previous_real_terms_82,augmented_price,101,STEP KI,528,16,99.19893270947604,133.87884272408718,0.9088018810977527,17.697069876359375,28.327932922619723,-1.4003103278483593,0.083984375,0.330078125,0.53125,425,0.9341176470588235
previous_real_terms_82,augmented_price,101,STEP no-KI,500,20,66.05925022410584,79.53771695595174,0.9479085837905441,12.983789237230145,21.661716597408848,-2.2224669383341293,0.15,0.44166666666666665,0.64375,460,0.9565217391304348
previous_real_terms_82,augmented_price,233,LIZARD KI,759,23,126.28606320391314,151.8625782810608,0.8744744261104495,18.184718473871335,28.506392692287108,-2.5283693985975733,0.051630434782608696,0.3016304347826087,0.5108695652173914,617,0.9675850891410048
previous_real_terms_82,augmented_price,233,LIZARD no-KI,575,23,150.1731011991079,200.87516566066097,0.699051462061516,15.970867677372883,24.983666755405878,-2.422650159808986,0.07971014492753623,0.3442028985507246,0.5362318840579711,506,0.8221343873517787
