origin,axis,n,families,median_change_20k_40k,max_change_20k_40k,median_halfwidth,max_halfwidth,median_seed_sd,max_seed_sd,halfwidth_within_1,halfwidth_within_5
synthetic_monthly,coupon_regular,1024,128,0.0308569459781598,0.7586097650287229,0.1308261225908785,0.6215112801235939,0.07327508937596133,0.6721622491629776,1.0,1.0
synthetic_monthly,first_strike,1024,128,0.6891640926747415,8.152175578661854,2.039181042703217,6.731956180002031,1.516350745683292,9.046543789760646,0.12109375,0.9541015625
synthetic_monthly,ki_barrier,344,43,0.4478140055992563,7.09980002202164,1.5927790474345986,6.656321422853999,1.0688187547856347,6.808153335682041,0.2238372093023256,0.9854651162790697
synthetic_monthly,last_strike,1024,128,0.3620726173945865,6.122424639022171,1.2565922786225268,5.3352156348199715,0.873396647518539,10.117907083457695,0.3837890625,0.99609375
synthetic_monthly,monthly_barrier,1004,128,0.0754232296892745,1.368146847021947,0.2544600118307478,1.1756351004070908,0.18504798844606557,1.817313581083924,0.9870517928286853,1.0
synthetic_regular,coupon_regular,1024,128,0.03420904830326332,0.6774623447555683,0.12595489438287058,0.6360661047231705,0.08208743809516238,0.935246969865805,1.0,1.0
synthetic_regular,first_strike,1024,128,0.7390211552716579,12.192814798206541,2.5497708457166586,8.030290445130499,1.7859604770333255,15.014402732782772,0.1376953125,0.828125
synthetic_regular,ki_barrier,512,64,0.42964823321758683,7.613690500001297,1.753461436251781,9.540364427880283,1.1721463320329182,15.739929651173643,0.279296875,0.91796875
synthetic_regular,last_strike,1024,128,0.37137393096109994,7.089026892594234,1.240224686732775,8.149179324610373,0.868980253002391,9.621477116245725,0.3876953125,0.9873046875
