family,paths,base_price_krw,delta_krw,delta_se_krw,halfwidth_95_krw,original_delta_krw,original_halfwidth_95_krw,independent_difference_z,principal_delta_krw,monthly_coupon_delta_krw
published_KR6MD0003TN4,120000,9900.210007024547,-9.509430046728736,0.847410967460281,1.6609254962221507,-9.546602519374412,1.652462952462756,0.031097018312703922,-93.22731868975382,83.71788864302508
published_KR6523325910,120000,10226.36275130092,37.92280271709636,0.9488990182375913,1.8598420757456788,38.69066737746736,1.8675862370720524,-0.5710123647243296,-62.715268451827,100.63807116892333
