model,seed,axis,offset,mc_price_krw,mc_delta_krw,mc_halfwidth_krw,pred_price_krw,pred_delta_krw,baseline_error_krw,changed_error_krw,replay_delta_difference_krw
augmented_delta,101,base,0.0,9897.18060017834,0.0,0.0,9797.626733779907,0.0,-99.55386639843346,-99.55386639843346,0.0
augmented_delta,101,coupon_regular,-0.01,9788.809660632509,-108.3709395458348,0.368962743814292,9669.39389705658,-128.23283672332764,-99.55386639843346,-119.4157635759293,0.0
augmented_delta,101,coupon_regular,-0.005,9842.995130405425,-54.18546977291786,0.18448137190714434,9732.818007469177,-64.80872631072998,-99.55386639843346,-110.17712293624754,0.0
augmented_delta,101,coupon_regular,-0.0025,9870.087865291882,-27.092734886458302,0.09224068595357501,9765.06233215332,-32.564401626586914,-99.55386639843346,-105.02553313856151,0.0
augmented_delta,101,coupon_regular,-0.001,9886.343506223757,-10.837093954583615,0.03689627438142965,9784.56437587738,-13.062357902526855,-99.55386639843346,-101.7791303463764,0.0
augmented_delta,101,coupon_regular,0.001,9908.017694132925,10.837093954583995,0.036896274381427695,9810.734987258911,13.108253479003906,-99.55386639843346,-97.28270687401346,0.0
augmented_delta,101,coupon_regular,0.0025,9924.273335064798,27.09273488645873,0.09224068595357364,9830.47604560852,32.84931182861328,-99.55386639843346,-93.79728945627721,0.0
augmented_delta,101,coupon_regular,0.005,9951.366069951257,54.18546977291842,0.18448137190714256,9863.56496810913,65.93823432922363,-99.55386639843346,-87.80110184212572,0.0
augmented_delta,101,coupon_regular,0.01,10005.551539724176,108.3709395458364,0.3689627438142877,9930.24468421936,132.61795043945312,-99.55386639843346,-75.30685550481576,0.0
augmented_delta,101,first_strike,-0.05,9922.491215155746,25.31061497740265,2.3146585689961694,9803.716540336609,6.08980655670166,-99.55386639843346,-118.77467481913664,0.0
augmented_delta,101,first_strike,-0.025,9907.829470814837,10.648870636495964,1.5383608104349455,9796.772599220276,-0.8541345596313477,-99.55386639843346,-111.05687159456102,0.0
augmented_delta,101,first_strike,-0.01,9900.846488382682,3.665888204340764,0.9290813217203813,9796.36549949646,-1.2612342834472656,-99.55386639843346,-104.4809888862219,0.0
augmented_delta,101,first_strike,-0.005,9899.101119055422,1.9205188770812212,0.6638004458576493,9796.846508979797,-0.7802248001098633,-99.55386639843346,-102.25461007562444,0.0
augmented_delta,101,first_strike,0.005,9895.549208840548,-1.6313913377956155,0.633356239119835,9798.699021339417,1.0722875595092773,-99.55386639843346,-96.85018750113159,2.220446049250313e-16
augmented_delta,101,first_strike,0.01,9894.131526020044,-3.04907415829732,0.8649370669449874,9800.054430961609,2.42769718170166,-99.55386639843346,-94.07709505843559,0.0
augmented_delta,101,first_strike,0.025,9891.169458896306,-6.0111412820366805,1.2629196175846567,9805.70912361145,8.082389831542969,-99.55386639843346,-85.46033528485532,0.0
augmented_delta,101,first_strike,0.05,9887.633997658966,-9.546602519374412,1.652462952462756,9819.579124450684,21.952390670776367,-99.55386639843346,-68.05487320828252,0.0
augmented_delta,101,last_strike,-0.05,9963.828234714749,66.64763453640694,2.6867199502015144,9851.605296134949,53.978562355041504,-99.55386639843346,-112.22293857980003,0.0
augmented_delta,101,last_strike,-0.025,9929.648357428545,32.46775725020124,1.855654125797114,9823.07255268097,25.44581890106201,-99.55386639843346,-106.5758047475756,0.0
augmented_delta,101,last_strike,-0.01,9909.871842589788,12.69124241144626,1.1525839843220127,9807.43944644928,9.812712669372559,-99.55386639843346,-102.43239614050799,1.7763568394002505e-15
augmented_delta,101,last_strike,-0.005,9903.651450932184,6.47085075384287,0.821300882671168,9802.472591400146,4.845857620239258,-99.55386639843346,-101.17885953203768,0.0
augmented_delta,101,last_strike,0.005,9891.271747959006,-5.908852219333651,0.7801067769393171,9792.900085449219,-4.726648330688477,-99.55386639843346,-98.37166250978771,0.0
augmented_delta,101,last_strike,0.01,9884.508708586163,-12.671891592177086,1.1373730481290898,9788.291454315186,-9.33527946472168,-99.55386639843346,-96.21725427097772,0.0
augmented_delta,101,last_strike,0.025,9865.991370369942,-31.18922980839874,1.7621097166117436,9775.158762931824,-22.467970848083496,-99.55386639843346,-90.83260743811843,0.0
augmented_delta,101,last_strike,0.05,9837.171717294324,-60.00888288401868,2.3938686511676,9755.474328994751,-42.15240478515625,-99.55386639843346,-81.6973882995735,0.0
augmented_delta,101,monthly_barrier,-0.05,9931.533244829425,34.35264465108329,0.630907299679341,9861.44244670868,63.81571292877197,-99.55386639843346,-70.0907981207456,0.0
augmented_delta,101,monthly_barrier,-0.025,9915.98736793208,18.80676775373748,0.36203221638619826,9829.506278038025,31.879544258117676,-99.55386639843346,-86.48108989405591,3.552713678800501e-15
augmented_delta,101,monthly_barrier,-0.01,9905.105462008718,7.92486183037644,0.1790977097991615,9810.361862182617,12.735128402709961,-99.55386639843346,-94.74359982610076,1.7763568394002505e-15
augmented_delta,101,monthly_barrier,-0.005,9901.191788621512,4.011188443170112,0.11021813128236534,9803.990721702576,6.363987922668457,-99.55386639843346,-97.2010669189367,0.0
augmented_delta,101,monthly_barrier,0.005,9892.95964473211,-4.220955446231447,0.11321643352599461,9791.271090507507,-6.355643272399902,-99.55386639843346,-101.68855422460183,0.0
augmented_delta,101,monthly_barrier,0.01,9888.629066947964,-8.551533230377297,0.18744625725298078,9784.924983978271,-12.701749801635742,-99.55386639843346,-103.70408296969254,0.0
augmented_delta,101,monthly_barrier,0.025,9874.52964779592,-22.650952382420872,0.4015671459668124,9765.954613685608,-31.672120094299316,-99.55386639843346,-108.57503411031212,3.552713678800501e-15
augmented_delta,101,monthly_barrier,0.05,9847.707857842084,-49.4727423362573,0.7632607516366094,9734.62700843811,-62.999725341796875,-99.55386639843346,-113.08084940397384,7.105427357601002e-15
augmented_delta,233,base,0.0,9897.18060017834,0.0,0.0,9707.09204673767,0.0,-190.08855344066978,-190.08855344066978,0.0
augmented_delta,233,coupon_regular,-0.01,9788.809660632509,-108.3709395458348,0.368962743814292,9601.876735687256,-105.21531105041504,-190.08855344066978,-186.93292494525303,0.0
augmented_delta,233,coupon_regular,-0.005,9842.995130405425,-54.18546977291786,0.18448137190714434,9654.022455215454,-53.0695915222168,-190.08855344066978,-188.9726751899707,0.0
augmented_delta,233,coupon_regular,-0.0025,9870.087865291882,-27.092734886458302,0.09224068595357501,9680.460691452026,-26.63135528564453,-190.08855344066978,-189.62717383985546,0.0
augmented_delta,233,coupon_regular,-0.001,9886.343506223757,-10.837093954583615,0.03689627438142965,9696.418642997742,-10.6734037399292,-190.08855344066978,-189.92486322601508,0.0
augmented_delta,233,coupon_regular,0.001,9908.017694132925,10.837093954583995,0.036896274381427695,9717.78929233551,10.697245597839355,-190.08855344066978,-190.22840179741434,0.0
augmented_delta,233,coupon_regular,0.0025,9924.273335064798,27.09273488645873,0.09224068595357364,9733.874201774597,26.78215503692627,-190.08855344066978,-190.39913329020055,0.0
augmented_delta,233,coupon_regular,0.005,9951.366069951257,54.18546977291842,0.18448137190714256,9760.76066493988,53.66861820220947,-190.08855344066978,-190.6054050113762,0.0
augmented_delta,233,coupon_regular,0.01,10005.551539724176,108.3709395458364,0.3689627438142877,9814.634919166565,107.54287242889404,-190.08855344066978,-190.91662055761117,0.0
augmented_delta,233,first_strike,-0.05,9922.491215155746,25.31061497740265,2.3146585689961694,9701.336026191711,-5.756020545959473,-190.08855344066978,-221.1551889640341,0.0
augmented_delta,233,first_strike,-0.025,9907.829470814837,10.648870636495964,1.5383608104349455,9704.280495643616,-2.811551094055176,-190.08855344066978,-203.54897517122117,0.0
augmented_delta,233,first_strike,-0.01,9900.846488382682,3.665888204340764,0.9290813217203813,9706.103205680847,-0.9888410568237305,-190.08855344066978,-194.7432827018347,1.1102230246251565e-16
augmented_delta,233,first_strike,-0.005,9899.101119055422,1.9205188770812212,0.6638004458576493,9706.629514694214,-0.46253204345703125,-190.08855344066978,-192.47160436120794,5.551115123125783e-17
augmented_delta,233,first_strike,0.005,9895.549208840548,-1.6313913377956155,0.633356239119835,9707.480669021606,0.3886222839355469,-190.08855344066978,-188.06853981894164,0.0
augmented_delta,233,first_strike,0.01,9894.131526020044,-3.04907415829732,0.8649370669449874,9707.784056663513,0.6920099258422852,-190.08855344066978,-186.3474693565313,0.0
augmented_delta,233,first_strike,0.025,9891.169458896306,-6.0111412820366805,1.2629196175846567,9708.091616630554,0.9995698928833008,-190.08855344066978,-183.07784226575131,0.0
augmented_delta,233,first_strike,0.05,9887.633997658966,-9.546602519374412,1.652462952462756,9706.180095672607,-0.9119510650634766,-190.08855344066978,-181.4539019863587,0.0
augmented_delta,233,last_strike,-0.05,9963.828234714749,66.64763453640694,2.6867199502015144,9751.350283622742,44.2582368850708,-190.08855344066978,-212.47795109200706,0.0
augmented_delta,233,last_strike,-0.025,9929.648357428545,32.46775725020124,1.855654125797114,9727.685451507568,20.59340476989746,-190.08855344066978,-201.96290592097648,0.0
augmented_delta,233,last_strike,-0.01,9909.871842589788,12.69124241144626,1.1525839843220127,9714.968800544739,7.876753807067871,-190.08855344066978,-194.903042045049,0.0
augmented_delta,233,last_strike,-0.005,9903.651450932184,6.47085075384287,0.821300882671168,9710.971117019653,3.879070281982422,-190.08855344066978,-192.68033391253084,0.0
augmented_delta,233,last_strike,0.005,9891.271747959006,-5.908852219333651,0.7801067769393171,9703.329801559448,-3.7622451782226562,-190.08855344066978,-187.94194639955822,4.440892098500626e-16
augmented_delta,233,last_strike,0.01,9884.508708586163,-12.671891592177086,1.1373730481290898,9699.68318939209,-7.408857345581055,-190.08855344066978,-184.82551919407342,0.0
augmented_delta,233,last_strike,0.025,9865.991370369942,-31.18922980839874,1.7621097166117436,9689.421653747559,-17.670392990112305,-190.08855344066978,-176.56971662238357,0.0
augmented_delta,233,last_strike,0.05,9837.171717294324,-60.00888288401868,2.3938686511676,9674.47578907013,-32.616257667541504,-190.08855344066978,-162.6959282241951,0.0
augmented_delta,233,monthly_barrier,-0.05,9931.533244829425,34.35264465108329,0.630907299679341,9760.339856147766,53.247809410095215,-190.08855344066978,-171.1933886816587,0.0
augmented_delta,233,monthly_barrier,-0.025,9915.98736793208,18.80676775373748,0.36203221638619826,9734.751582145691,27.65953540802002,-190.08855344066978,-181.2357857863899,0.0
augmented_delta,233,monthly_barrier,-0.01,9905.105462008718,7.92486183037644,0.1790977097991615,9718.400835990906,11.308789253234863,-190.08855344066978,-186.7046260178122,0.0
augmented_delta,233,monthly_barrier,-0.005,9901.191788621512,4.011188443170112,0.11021813128236534,9712.786674499512,5.69462776184082,-190.08855344066978,-188.40511412200067,0.0
augmented_delta,233,monthly_barrier,0.005,9892.95964473211,-4.220955446231447,0.11321643352599461,9701.318144798279,-5.77390193939209,-190.08855344066978,-191.64149993383035,0.0
augmented_delta,233,monthly_barrier,0.01,9888.629066947964,-8.551533230377297,0.18744625725298078,9695.465564727783,-11.626482009887695,-190.08855344066978,-193.16350222018082,0.0
augmented_delta,233,monthly_barrier,0.025,9874.52964779592,-22.650952382420872,0.4015671459668124,9677.450060844421,-29.64198589324951,-190.08855344066978,-197.07958695149864,0.0
augmented_delta,233,monthly_barrier,0.05,9847.707857842084,-49.4727423362573,0.7632607516366094,9646.000266075134,-61.09178066253662,-190.08855344066978,-201.70759176694992,0.0
augmented_delta,ensemble,base,0.0,9897.18060017834,0.0,0.0,9752.216140429178,0.0,-144.96445974916242,-144.96445974916242,0.0
augmented_delta,ensemble,coupon_regular,-0.01,9788.809660632509,-108.3709395458348,0.368962743814292,9644.174973169962,-108.04116725921631,-144.96445974916242,-144.63468746254694,1.4210854715202004e-14
augmented_delta,ensemble,coupon_regular,-0.005,9842.995130405425,-54.18546977291786,0.18448137190714434,9697.800079981485,-54.41606044769287,-144.96445974916242,-145.1950504239394,0.0
augmented_delta,ensemble,coupon_regular,-0.0025,9870.087865291882,-27.092734886458302,0.09224068595357501,9724.91463025411,-27.301510175068433,-144.96445974916242,-145.17323503777152,3.552713678800501e-15
augmented_delta,ensemble,coupon_regular,-0.001,9886.343506223757,-10.837093954583615,0.03689627438142965,9741.273721059164,-10.942419370014722,-144.96445974916242,-145.06978516459276,0.0
augmented_delta,ensemble,coupon_regular,0.001,9908.017694132925,10.837093954583995,0.036896274381427695,9763.185779253641,10.96963882446289,-144.96445974916242,-144.83191487928343,0.0
augmented_delta,ensemble,coupon_regular,0.0025,9924.273335064798,27.09273488645873,0.09224068595357364,9779.688715934753,27.472575505574916,-144.96445974916242,-144.5846191300443,3.552713678800501e-15
augmented_delta,ensemble,coupon_regular,0.005,9951.366069951257,54.18546977291842,0.18448137190714256,9807.310899098715,55.09475866953606,-144.96445974916242,-144.05517085254178,0.0
augmented_delta,ensemble,coupon_regular,0.01,10005.551539724176,108.3709395458364,0.3689627438142877,9862.890442212423,110.67430178324456,-144.96445974916242,-142.6610975117528,0.0
augmented_delta,ensemble,first_strike,-0.05,9922.491215155746,25.31061497740265,2.3146585689961694,9757.273197174072,5.057056744893762,-144.96445974916242,-165.21801798167326,0.0
augmented_delta,ensemble,first_strike,-0.025,9907.829470814837,10.648870636495964,1.5383608104349455,9752.343893051147,0.12775262196895731,-144.96445974916242,-155.48557776368943,2.7755575615628914e-17
augmented_delta,ensemble,first_strike,-0.01,9900.846488382682,3.665888204340764,0.9290813217203813,9751.757979393005,-0.45816103617313253,-144.96445974916242,-149.08850898967648,5.551115123125783e-17
augmented_delta,ensemble,first_strike,-0.005,9899.101119055422,1.9205188770812212,0.6638004458576493,9751.908580462137,-0.3075599670410156,-144.96445974916242,-147.19253859328455,0.0
augmented_delta,ensemble,first_strike,0.005,9895.549208840548,-1.6313913377956155,0.633356239119835,9752.671917279562,0.45577685038322713,-144.96445974916242,-142.87729156098612,5.551115123125783e-17
augmented_delta,ensemble,first_strike,0.01,9894.131526020044,-3.04907415829732,0.8649370669449874,9753.265380859375,1.0492404301964964,-144.96445974916242,-140.86614516066948,0.0
augmented_delta,ensemble,first_strike,0.025,9891.169458896306,-6.0111412820366805,1.2629196175846567,9755.768577257792,3.5524368286132812,-144.96445974916242,-135.40088163851397,4.440892098500626e-16
augmented_delta,ensemble,first_strike,0.05,9887.633997658966,-9.546602519374412,1.652462952462756,9761.676788330078,9.460647900899621,-144.96445974916242,-125.95720932888798,1.7763568394002505e-15
augmented_delta,ensemble,last_strike,-0.05,9963.828234714749,66.64763453640694,2.6867199502015144,9813.61210346222,61.395963033040736,-144.96445974916242,-150.21613125252952,0.0
augmented_delta,ensemble,last_strike,-0.025,9929.648357428545,32.46775725020124,1.855654125797114,9781.08823299408,28.872092564901088,-144.96445974916242,-148.56012443446525,0.0
augmented_delta,ensemble,last_strike,-0.01,9909.871842589788,12.69124241144626,1.1525839843220127,9763.312737147013,11.096596717834473,-144.96445974916242,-146.55910544277504,0.0
augmented_delta,ensemble,last_strike,-0.005,9903.651450932184,6.47085075384287,0.821300882671168,9757.688045501709,5.471905072530481,-144.96445974916242,-145.96340543047518,0.0
augmented_delta,ensemble,last_strike,0.005,9891.271747959006,-5.908852219333651,0.7801067769393171,9746.89801534017,-5.318125089008863,-144.96445974916242,-144.37373261883658,0.0
augmented_delta,ensemble,last_strike,0.01,9884.508708586163,-12.671891592177086,1.1373730481290898,9741.734862327576,-10.48127810160282,-144.96445974916242,-142.77384625858758,0.0
augmented_delta,ensemble,last_strike,0.025,9865.991370369942,-31.18922980839874,1.7621097166117436,9727.184176445007,-25.031963984171178,-144.96445974916242,-138.80719392493484,0.0
augmented_delta,ensemble,last_strike,0.05,9837.171717294324,-60.00888288401868,2.3938686511676,9706.082344055176,-46.13379637400272,-144.96445974916242,-131.0893732391487,0.0
augmented_delta,ensemble,monthly_barrier,-0.05,9931.533244829425,34.35264465108329,0.630907299679341,9809.141953786215,56.92581335703606,-144.96445974916242,-122.39129104321,0.0
augmented_delta,ensemble,monthly_barrier,-0.025,9915.98736793208,18.80676775373748,0.36203221638619826,9781.13035360972,28.914213180541992,-144.96445974916242,-134.85701432236056,0.0
augmented_delta,ensemble,monthly_barrier,-0.01,9905.105462008718,7.92486183037644,0.1790977097991615,9763.882358868917,11.666218439738696,-144.96445974916242,-141.22310313980051,0.0
augmented_delta,ensemble,monthly_barrier,-0.005,9901.191788621512,4.011188443170112,0.11021813128236534,9758.065144220987,5.849003791809082,-144.96445974916242,-143.12664440052504,0.0
augmented_delta,ensemble,monthly_barrier,0.005,9892.95964473211,-4.220955446231447,0.11321643352599461,9746.336340904236,-5.879799524942664,-144.96445974916242,-146.62330382787331,0.0
augmented_delta,ensemble,monthly_barrier,0.01,9888.629066947964,-8.551533230377297,0.18744625725298078,9740.426937739054,-11.789202690124512,-144.96445974916242,-148.20212920891026,0.0
augmented_delta,ensemble,monthly_barrier,0.025,9874.52964779592,-22.650952382420872,0.4015671459668124,9722.533226013184,-29.682914415994908,-144.96445974916242,-151.99642178273643,0.0
augmented_delta,ensemble,monthly_barrier,0.05,9847.707857842084,-49.4727423362573,0.7632607516366094,9692.240754763285,-59.975385665893555,-144.96445974916242,-155.46710307879948,7.105427357601002e-15
affine_coupon_delta,47,base,0.0,9897.18060017834,0.0,0.0,9781.463742256165,0.0,-115.71685792217613,-115.71685792217613,0.0
affine_coupon_delta,47,coupon_regular,-0.01,9788.809660632509,-108.3709395458348,0.368962743814292,9684.163928031921,-97.29981422424316,-115.71685792217613,-104.64573260058751,0.0
affine_coupon_delta,47,coupon_regular,-0.005,9842.995130405425,-54.18546977291786,0.18448137190714434,9732.813835144043,-48.64990711212158,-115.71685792217613,-110.18129526138182,0.0
affine_coupon_delta,47,coupon_regular,-0.0025,9870.087865291882,-27.092734886458302,0.09224068595357501,9757.13849067688,-24.325251579284668,-115.71685792217613,-112.94937461500194,0.0
affine_coupon_delta,47,coupon_regular,-0.001,9886.343506223757,-10.837093954583615,0.03689627438142965,9771.73388004303,-9.729862213134766,-115.71685792217613,-114.60962618072699,0.0
affine_coupon_delta,47,coupon_regular,0.001,9908.017694132925,10.837093954583995,0.036896274381427695,9791.1936044693,9.729862213134766,-115.71685792217613,-116.82408966362527,0.0
affine_coupon_delta,47,coupon_regular,0.0025,9924.273335064798,27.09273488645873,0.09224068595357364,9805.78899383545,24.325251579284668,-115.71685792217613,-118.4843412293485,0.0
affine_coupon_delta,47,coupon_regular,0.005,9951.366069951257,54.18546977291842,0.18448137190714256,9830.113649368286,48.64990711212158,-115.71685792217613,-121.25242058297044,0.0
affine_coupon_delta,47,coupon_regular,0.01,10005.551539724176,108.3709395458364,0.3689627438142877,9878.764152526855,97.30041027069092,-115.71685792217613,-126.78738719732064,0.0
affine_coupon_delta,47,first_strike,-0.05,9922.491215155746,25.31061497740265,2.3146585689961694,9793.124794960022,11.661052703857422,-115.71685792217613,-129.36642019572355,0.0
affine_coupon_delta,47,first_strike,-0.025,9907.829470814837,10.648870636495964,1.5383608104349455,9783.008098602295,1.544356346130371,-115.71685792217613,-124.82137221254197,0.0
affine_coupon_delta,47,first_strike,-0.01,9900.846488382682,3.665888204340764,0.9290813217203813,9781.173467636108,-0.29027462005615234,-115.71685792217613,-119.67302074657346,5.551115123125783e-17
affine_coupon_delta,47,first_strike,-0.005,9899.101119055422,1.9205188770812212,0.6638004458576493,9781.177639961243,-0.286102294921875,-115.71685792217613,-117.92347909417913,0.0
affine_coupon_delta,47,first_strike,0.005,9895.549208840548,-1.6313913377956155,0.633356239119835,9782.01687335968,0.553131103515625,-115.71685792217613,-113.53233548086791,0.0
affine_coupon_delta,47,first_strike,0.01,9894.131526020044,-3.04907415829732,0.8649370669449874,9782.8209400177,1.3571977615356445,-115.71685792217613,-111.31058600234428,2.220446049250313e-16
affine_coupon_delta,47,first_strike,0.025,9891.169458896306,-6.0111412820366805,1.2629196175846567,9786.597490310669,5.1337480545043945,-115.71685792217613,-104.57196858563657,0.0
affine_coupon_delta,47,first_strike,0.05,9887.633997658966,-9.546602519374412,1.652462952462756,9796.593189239502,15.129446983337402,-115.71685792217613,-91.04080841946416,0.0
affine_coupon_delta,47,last_strike,-0.05,9963.828234714749,66.64763453640694,2.6867199502015144,9869.0265417099,87.56279945373535,-115.71685792217613,-94.80169300484886,0.0
affine_coupon_delta,47,last_strike,-0.025,9929.648357428545,32.46775725020124,1.855654125797114,9823.549389839172,42.08564758300781,-115.71685792217613,-106.09896758937248,0.0
affine_coupon_delta,47,last_strike,-0.01,9909.871842589788,12.69124241144626,1.1525839843220127,9797.831177711487,16.367435455322266,-115.71685792217613,-112.04066487830096,0.0
affine_coupon_delta,47,last_strike,-0.005,9903.651450932184,6.47085075384287,0.821300882671168,9789.564609527588,8.10086727142334,-115.71685792217613,-114.08684140459627,0.0
affine_coupon_delta,47,last_strike,0.005,9891.271747959006,-5.908852219333651,0.7801067769393171,9773.53572845459,-7.928013801574707,-115.71685792217613,-117.73601950441662,0.0
affine_coupon_delta,47,last_strike,0.01,9884.508708586163,-12.671891592177086,1.1373730481290898,9765.788316726685,-15.67542552947998,-115.71685792217613,-118.7203918594787,0.0
affine_coupon_delta,47,last_strike,0.025,9865.991370369942,-31.18922980839874,1.7621097166117436,9743.69764328003,-37.766098976135254,-115.71685792217613,-122.29372708991286,7.105427357601002e-15
affine_coupon_delta,47,last_strike,0.05,9837.171717294324,-60.00888288401868,2.3938686511676,9711.095690727234,-70.36805152893066,-115.71685792217613,-126.0760265670906,0.0
affine_coupon_delta,47,monthly_barrier,-0.05,9931.533244829425,34.35264465108329,0.630907299679341,9828.424453735352,46.96071147918701,-115.71685792217613,-103.10879109407324,0.0
affine_coupon_delta,47,monthly_barrier,-0.025,9915.98736793208,18.80676775373748,0.36203221638619826,9806.18953704834,24.725794792175293,-115.71685792217613,-109.79783088374097,0.0
affine_coupon_delta,47,monthly_barrier,-0.01,9905.105462008718,7.92486183037644,0.1790977097991615,9791.672229766846,10.208487510681152,-115.71685792217613,-113.43323224187225,0.0
affine_coupon_delta,47,monthly_barrier,-0.005,9901.191788621512,4.011188443170112,0.11021813128236534,9786.622524261475,5.158782005310059,-115.71685792217613,-114.56926436003778,0.0
affine_coupon_delta,47,monthly_barrier,0.005,9892.95964473211,-4.220955446231447,0.11321643352599461,9776.192307472229,-5.271434783935547,-115.71685792217613,-116.76733725988015,0.0
affine_coupon_delta,47,monthly_barrier,0.01,9888.629066947964,-8.551533230377297,0.18744625725298078,9770.80523967743,-10.658502578735352,-115.71685792217613,-117.82382727053482,0.0
affine_coupon_delta,47,monthly_barrier,0.025,9874.52964779592,-22.650952382420872,0.4015671459668124,9753.921031951904,-27.542710304260254,-115.71685792217613,-120.60861584401573,3.552713678800501e-15
affine_coupon_delta,47,monthly_barrier,0.05,9847.707857842084,-49.4727423362573,0.7632607516366094,9723.178148269653,-58.28559398651123,-115.71685792217613,-124.52970957243087,0.0
affine_coupon_delta,101,base,0.0,9897.18060017834,0.0,0.0,9733.518958091736,0.0,-163.66164208660484,-163.66164208660484,0.0
affine_coupon_delta,101,coupon_regular,-0.01,9788.809660632509,-108.3709395458348,0.368962743814292,9632.211327552795,-101.30763053894043,-163.66164208660484,-156.59833307971348,1.4210854715202004e-14
affine_coupon_delta,101,coupon_regular,-0.005,9842.995130405425,-54.18546977291786,0.18448137190714434,9682.865142822266,-50.653815269470215,-163.66164208660484,-160.12998758315916,0.0
affine_coupon_delta,101,coupon_regular,-0.0025,9870.087865291882,-27.092734886458302,0.09224068595357501,9708.192348480225,-25.32660961151123,-163.66164208660484,-161.89551681165722,0.0
affine_coupon_delta,101,coupon_regular,-0.001,9886.343506223757,-10.837093954583615,0.03689627438142965,9723.38855266571,-10.13040542602539,-163.66164208660484,-162.95495355804633,0.0
affine_coupon_delta,101,coupon_regular,0.001,9908.017694132925,10.837093954583995,0.036896274381427695,9743.649959564209,10.131001472473145,-163.66164208660484,-164.3677345687156,0.0
affine_coupon_delta,101,coupon_regular,0.0025,9924.273335064798,27.09273488645873,0.09224068595357364,9758.846163749695,25.327205657958984,-163.66164208660484,-165.4271713151029,0.0
affine_coupon_delta,101,coupon_regular,0.005,9951.366069951257,54.18546977291842,0.18448137190714256,9784.172773361206,50.653815269470215,-163.66164208660484,-167.19329659005052,0.0
affine_coupon_delta,101,coupon_regular,0.01,10005.551539724176,108.3709395458364,0.3689627438142877,9834.827184677124,101.30822658538818,-163.66164208660484,-170.7243550470521,0.0
affine_coupon_delta,101,first_strike,-0.05,9922.491215155746,25.31061497740265,2.3146585689961694,9736.813306808472,3.29434871673584,-163.66164208660484,-185.67790834727384,0.0
affine_coupon_delta,101,first_strike,-0.025,9907.829470814837,10.648870636495964,1.5383608104349455,9730.920791625977,-2.5981664657592773,-163.66164208660484,-176.90867918886033,0.0
affine_coupon_delta,101,first_strike,-0.01,9900.846488382682,3.665888204340764,0.9290813217203813,9731.544256210327,-1.9747018814086914,-163.66164208660484,-169.3022321723547,2.220446049250313e-16
affine_coupon_delta,101,first_strike,-0.005,9899.101119055422,1.9205188770812212,0.6638004458576493,9732.38468170166,-1.1342763900756836,-163.66164208660484,-166.71643735376165,0.0
affine_coupon_delta,101,first_strike,0.005,9895.549208840548,-1.6313913377956155,0.633356239119835,9734.930992126465,1.412034034729004,-163.66164208660484,-160.61821671408325,0.0
affine_coupon_delta,101,first_strike,0.01,9894.131526020044,-3.04907415829732,0.8649370669449874,9736.603498458862,3.084540367126465,-163.66164208660484,-157.52802756118217,0.0
affine_coupon_delta,101,first_strike,0.025,9891.169458896306,-6.0111412820366805,1.2629196175846567,9743.003845214844,9.48488712310791,-163.66164208660484,-148.16561368146176,0.0
affine_coupon_delta,101,first_strike,0.05,9887.633997658966,-9.546602519374412,1.652462952462756,9757.062196731567,23.543238639831543,-163.66164208660484,-130.57180092739873,0.0
affine_coupon_delta,101,last_strike,-0.05,9963.828234714749,66.64763453640694,2.6867199502015144,9820.8749294281,87.35597133636475,-163.66164208660484,-142.95330528664817,0.0
affine_coupon_delta,101,last_strike,-0.025,9929.648357428545,32.46775725020124,1.855654125797114,9775.202870368958,41.68391227722168,-163.66164208660484,-154.44548705958732,0.0
affine_coupon_delta,101,last_strike,-0.01,9909.871842589788,12.69124241144626,1.1525839843220127,9749.683737754822,16.164779663085938,-163.66164208660484,-160.188104834966,0.0
affine_coupon_delta,101,last_strike,-0.005,9903.651450932184,6.47085075384287,0.821300882671168,9741.514325141907,7.995367050170898,-163.66164208660484,-162.13712579027742,0.0
affine_coupon_delta,101,last_strike,0.005,9891.271747959006,-5.908852219333651,0.7801067769393171,9725.701212882996,-7.817745208740234,-163.66164208660484,-165.57053507601086,0.0
affine_coupon_delta,101,last_strike,0.01,9884.508708586163,-12.671891592177086,1.1373730481290898,9718.064069747925,-15.454888343811035,-163.66164208660484,-166.44463883823846,0.0
affine_coupon_delta,101,last_strike,0.025,9865.991370369942,-31.18922980839874,1.7621097166117436,9696.265459060669,-37.253499031066895,-163.66164208660484,-169.72591130927322,0.0
affine_coupon_delta,101,last_strike,0.05,9837.171717294324,-60.00888288401868,2.3938686511676,9663.788080215454,-69.73087787628174,-163.66164208660484,-173.38363707887038,0.0
affine_coupon_delta,101,monthly_barrier,-0.05,9931.533244829425,34.35264465108329,0.630907299679341,9775.97713470459,42.458176612854004,-163.66164208660484,-155.55611012483496,7.105427357601002e-15
affine_coupon_delta,101,monthly_barrier,-0.025,9915.98736793208,18.80676775373748,0.36203221638619826,9756.942987442017,23.42402935028076,-163.66164208660484,-159.0443804900642,0.0
affine_coupon_delta,101,monthly_barrier,-0.01,9905.105462008718,7.92486183037644,0.1790977097991615,9743.426442146301,9.90748405456543,-163.66164208660484,-161.67901986241668,0.0
affine_coupon_delta,101,monthly_barrier,-0.005,9901.191788621512,4.011188443170112,0.11021813128236534,9738.56270313263,5.043745040893555,-163.66164208660484,-162.629085488883,0.0
