cohort,model,structure,axis,offset,n_families,n_rows,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
monthly_test_128,augmented_delta,LIZARD no-KI,nobs_middle,1,43,43,196.16213211391758,229.41776372693886,0.775234827968424,436.33510268565186,445.4772151608632,-436.33510268565186,0.0,0.0,0.0,35,0.14285714285714285
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,-12,43,43,736.0365328046228,748.3925977529136,-4.375465663788682,460.70360011957086,479.05729168017064,460.70360011957086,0.0,0.0,0.0,42,1.0
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,-6,43,43,620.0436576276318,634.8354265519943,-1.3788358907882654,344.7107249425802,352.75425319799086,344.7107249425802,0.0,0.0,0.0,43,1.0
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,-3,43,43,530.968809053599,550.0033141182452,-0.5072635285731502,255.63587636854737,262.04266655879525,255.63587636854737,0.0,0.0,0.0,39,0.8461538461538461
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,-1,43,43,390.35239042371677,413.9881447718501,0.2349015109130459,115.01945773866515,117.80730237556563,115.01945773866515,0.0,0.0,0.0,36,0.08333333333333333
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,1,43,43,239.2199441126331,286.76028556530594,0.6693692905101756,37.20072465808173,40.34170074065398,-37.20072465808173,0.0,0.0,0.023255813953488372,43,1.0
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,3,43,43,176.02149757765318,232.14354146407808,0.8000673734100436,124.34094680322065,131.33848785779188,-124.34094680322065,0.0,0.0,0.0,43,1.0
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,6,43,43,157.59622671804334,205.95096937845787,0.8608779017768537,249.70293853122914,262.2875947019941,-249.70293853122914,0.0,0.0,0.0,43,1.0
monthly_test_128,augmented_delta,LIZARD no-KI,tenor_months,12,43,43,235.30029436697043,273.3682735545878,0.7935676882544295,406.93500892645494,426.11900087521826,-406.93500892645494,0.0,0.0,0.0,43,1.0
monthly_test_128,augmented_delta,STEP KI,base,0,43,43,59.39556478461481,106.2039172708777,0.974768565395501,,,,,,,0,
monthly_test_128,augmented_delta,STEP KI,nobs_early,1,43,43,144.238217766595,193.53156460673443,0.8799619929089563,107.25677474181899,139.98060582175432,-4.125941661148468,0.0,0.023255813953488372,0.023255813953488372,42,0.8809523809523809
monthly_test_128,augmented_delta,STEP KI,nobs_late,1,43,43,293.18342231679037,314.9819201526683,0.7747339797726605,336.368196142592,352.30544146501813,-336.368196142592,0.0,0.0,0.0,41,0.14634146341463414
monthly_test_128,augmented_delta,STEP KI,nobs_middle,1,43,43,217.91527529969295,240.52415483683615,0.8677194502351694,251.23608682787227,267.426756219927,-251.23608682787227,0.0,0.0,0.0,43,0.18604651162790697
monthly_test_128,augmented_delta,STEP KI,tenor_months,-12,43,43,356.1629323600453,401.3145537871943,0.45863555624881724,306.2614666375219,349.8639481046354,298.1385691770875,0.0,0.0,0.0,43,0.9069767441860465
monthly_test_128,augmented_delta,STEP KI,tenor_months,-6,43,43,206.5639382758888,246.32660269367807,0.8358027686062401,153.72671636828164,177.39565566599197,152.4682090639928,0.0,0.023255813953488372,0.023255813953488372,43,0.9302325581395349
monthly_test_128,augmented_delta,STEP KI,tenor_months,-3,43,43,125.07354567230288,164.82116241874417,0.9329163721361482,72.21198355652122,87.88218752559405,71.49296406749173,0.0,0.023255813953488372,0.046511627906976744,42,0.9523809523809523
monthly_test_128,augmented_delta,STEP KI,tenor_months,-1,43,43,87.58390097964396,138.39597466812256,0.9547115030104685,36.43248765941835,46.09932621010793,32.89791324871239,0.023255813953488372,0.09302325581395349,0.20930232558139536,33,0.5757575757575758
monthly_test_128,augmented_delta,STEP KI,tenor_months,1,43,43,54.68898785583139,94.78258846670747,0.9801722389460099,23.513213510139224,29.386794043919814,-17.80933747965092,0.023255813953488372,0.06976744186046512,0.2558139534883721,41,0.8536585365853658
monthly_test_128,augmented_delta,STEP KI,tenor_months,3,43,43,59.18047972275603,83.23906541325594,0.9853797835466238,64.04657464284577,77.10294563608048,-58.289519595079106,0.0,0.046511627906976744,0.06976744186046512,43,1.0
monthly_test_128,augmented_delta,STEP KI,tenor_months,6,43,43,91.17205621972249,112.6628855306224,0.9748024237853299,125.54228230711773,150.84721911750316,-117.50803906058968,0.023255813953488372,0.046511627906976744,0.09302325581395349,42,0.9761904761904762
monthly_test_128,augmented_delta,STEP KI,tenor_months,12,43,43,191.99805336887704,231.94779308074735,0.9061383076022295,239.27821934888763,287.72787298164457,-223.9341161696817,0.0,0.0,0.0,43,0.9069767441860465
monthly_test_128,augmented_delta,STEP no-KI,base,0,42,42,25.084738757323542,30.82900618177074,0.996027592493778,,,,,,,0,
monthly_test_128,augmented_delta,STEP no-KI,nobs_early,1,42,42,95.35492065588335,121.49901092870572,0.9209302987338661,84.03636857509771,107.39596791963972,70.81915859437443,0.023809523809523808,0.07142857142857142,0.09523809523809523,42,1.0
monthly_test_128,augmented_delta,STEP no-KI,nobs_late,1,42,42,305.5115670289751,320.28073334387824,0.5649107878740158,319.1852244110462,331.92441792778925,-319.1852244110462,0.0,0.0,0.0,42,0.0
monthly_test_128,augmented_delta,STEP no-KI,nobs_middle,1,42,42,238.14878330108994,251.55950812851512,0.7297006602968457,251.82244068316126,262.80619855093806,-251.82244068316126,0.0,0.0,0.0,42,0.0
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,-12,42,42,756.5966171440768,776.8258854280492,-2.889665453614314,742.9229597620053,763.0721794941197,742.9229597620053,0.0,0.0,0.0,42,1.0
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,-6,42,42,370.05253243424363,384.5161082939751,0.25799008858090244,356.3788750521723,369.8976603488724,356.3788750521723,0.0,0.0,0.0,42,1.0
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,-3,42,42,161.6576284488233,179.0440951816533,0.8525667353400596,147.98397106675148,163.7492178058802,147.98397106675148,0.0,0.0,0.0,40,1.0
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,-1,42,42,69.32619492388633,79.56555018301232,0.9723634539584426,55.150979850587376,63.47025050164316,54.10339893956273,0.023809523809523808,0.023809523809523808,0.07142857142857142,30,0.26666666666666666
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,1,42,42,24.22414496433677,30.724389556160347,0.9961399126557035,25.509978584172607,29.508169162492564,-25.27145145852848,0.0,0.047619047619047616,0.14285714285714285,41,1.0
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,3,42,42,70.8129399747791,82.86030043473511,0.9731145681499155,84.0886745516479,93.06132187044877,-83.882229414686,0.0,0.023809523809523808,0.023809523809523808,42,1.0
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,6,42,42,147.69457035945047,165.75200881260852,0.9009785222894325,160.9703049363196,178.10398337047738,-160.64752702358496,0.0,0.0,0.023809523809523808,42,1.0
monthly_test_128,augmented_delta,STEP no-KI,tenor_months,12,42,42,239.99377173701603,272.1814638667234,0.7657512236756193,252.60966559477086,285.07077259445185,-250.81104368731732,0.023809523809523808,0.023809523809523808,0.023809523809523808,42,1.0
monthly_test_128,augmented_price,LIZARD no-KI,base,0,43,43,171.0245878615269,214.90668067261663,0.8057741907236414,,,,,,,0,
monthly_test_128,augmented_price,LIZARD no-KI,nobs_early,1,43,43,40.877005908217754,49.67816595935156,0.9837237786668034,176.74366761541904,226.17275995509698,-152.88151692181663,0.023255813953488372,0.023255813953488372,0.046511627906976744,43,0.3023255813953488
