step,train_price_loss,train_delta_loss,price_rmse,price_mae,delta_rmse,delta_mae,selection_score
100,0.0970379039645195,0.0023481613025069237,168.56562451882652,129.19469542257727,31.279433775946064,16.32492491669149,293.6833596226108
200,0.09230171889066696,0.0030731037259101868,157.897391292844,118.46779176824732,29.63082583236654,15.893391940876414,276.4206946223102
300,0.06301236152648926,0.0021550029050558805,149.85673589868466,109.48310421620735,28.502140140954207,15.14628524236311,263.8652964625015
400,0.05655281990766525,0.002237963257357478,158.01369841269576,118.83065323109204,26.81700391813459,14.147461681976331,265.2817140852341
500,0.04269478842616081,0.00397784449160099,126.11347146007914,89.99620674414662,25.76076554090628,13.730184028515234,229.15653362370426
600,0.04321255907416344,0.0014318907633423805,137.28066932276155,99.34001747519942,25.07497692660795,13.489211460290477,237.58057702919336
700,0.04923855513334274,0.002051498042419553,136.99107634353678,99.65147862310708,25.518824915561414,13.367573361395465,239.06637600578244
800,0.024953749030828476,0.0012702187523245811,116.73253212349057,80.70849928056933,23.8791101269039,13.121473493726704,212.24897263110617
900,0.020032301545143127,0.001361802569590509,132.2492938768195,91.34538310106852,23.7958761748095,12.946582627954108,227.4327985760575
1000,0.027916986495256424,0.0013723437441512942,114.91391997763722,80.04938030583621,23.544720518720265,12.917497481544197,209.09280205251827
1100,0.01970556192100048,0.001847737585194409,112.82400039480605,79.96993590929446,23.340087434036796,12.851555191773747,206.18435013095325
1200,0.02443917840719223,0.0021670940332114697,124.12650249020551,92.02637357996777,23.675735974813477,13.149598081390836,218.8294463894594
1300,0.014256590977311134,0.0014381163055077195,110.82994885623403,78.35488400955552,23.16940905737392,12.894912185127492,203.50758508572972
1400,0.024289924651384354,0.0019240386318415403,108.9665836937285,76.09037855893389,23.051610336759904,13.020436269082916,201.1730250407681
1500,0.021780289709568024,0.001197800156660378,109.60140318384215,77.59986962058035,22.71735454502869,12.723193038414358,200.47082136395693
1600,0.021146897226572037,0.0009196476894430816,113.99666770211243,76.71942077350211,22.77576641499759,12.950617459133387,205.0997333621028
1700,0.029935522004961967,0.000801132875494659,117.03582353019405,79.85691864607467,22.45252986838963,12.693632681327205,206.84594300375255
1800,0.018777716904878616,0.0006872866069898009,111.613658677234,81.06238073263951,21.991361610813634,12.53273076340492,199.57910512048852
1900,0.01809646561741829,0.0015145495999604464,112.32666289306272,76.99738429104144,22.047713214239952,12.37954661102137,200.51751575002254
2000,0.018991384655237198,0.0010515998583287,110.3858039949856,77.32702591855293,21.949072406892764,12.39053175776497,198.18209362255664
2100,0.014622783288359642,0.0006287629948928952,106.81078996347482,74.81325952061079,22.212253888483556,12.412634616007702,195.65980551740904
2200,0.020506976172327995,0.0009580810437910259,112.80947850212696,81.17648233515662,21.793556113265204,12.151476507941005,199.98370295518777
2300,0.01278750505298376,0.0007482646033167839,112.13033478410735,75.914390852884,21.50161784965203,12.073562630130507,198.13680618271547
2400,0.02295750379562378,0.002198505215346813,110.43906963155897,79.46008871612214,21.37606683341214,12.039132509882586,195.94333696520752
2500,0.015422077849507332,0.0013092189328745008,106.16906015236654,75.40021351724396,21.11283635599617,11.932596501877965,190.62040557635123
2600,0.017061423510313034,0.001508909510448575,116.9721912905663,83.93905134852116,21.074327718877417,11.915185381546861,201.26950216607597
2700,0.017838183790445328,0.0005000196397304535,115.5510351808055,84.5448001544276,21.629884592294964,11.999225197349,202.07057354998534
2800,0.017563844099640846,0.0009561271872371435,111.26565771698566,79.39447203485643,20.824218695420356,11.632926588881134,194.56253249866708
2900,0.02701374888420105,0.0006057196296751499,112.37421305278818,82.08395627677483,21.477701488774592,11.91314886186072,198.28501900788655
3000,0.015209652483463287,0.0019294323865324259,109.53162079552031,77.16654155878494,20.494593805509403,11.429039826761805,191.5099960175579
3100,0.010882002301514149,0.001336837885901332,102.04850120044343,70.84331477456405,20.625406728177,11.465469201836084,184.55012811315143
3200,0.01705857552587986,0.0023090762551873922,104.72745991373004,73.68822061683474,20.543239087521748,11.555077214076817,186.90041626381702
3300,0.008061887696385384,0.0013056187890470028,117.07386795990982,80.48404789960982,20.522188341627267,11.531864231350191,199.1626213264189
3400,0.01803959533572197,0.0017385851824656129,105.17552027144642,71.62319470157205,20.383977812243206,11.472859505613458,186.71143152041924
3500,0.010906532406806946,0.0009797564707696438,107.57017912895742,74.31436287901232,20.18659639780587,11.246403529338307,188.3165647201809
3600,0.012830282561480999,0.0012909971410408616,111.50543365667127,77.82165099224471,19.8943667539211,11.021342655227063,191.08290067235566
3700,0.009853953495621681,0.0015289961593225598,98.71202109788335,67.47383455665445,19.731993477360632,10.961336688939408,177.63999500732587
3800,0.015684029087424278,0.0013651374028995633,103.32230369003844,75.49320973380034,19.912065848261513,10.925266092528727,182.9705670830845
3900,0.01992657035589218,0.0010716018732637167,104.62140699259288,73.08825039058905,19.937710955493433,10.995516686533533,184.3722508145666
4000,0.01349727064371109,0.001387863070704043,101.98173783896245,70.66780675780694,19.775478974052255,11.066692662508121,181.08365373517148
4100,0.007320195436477661,0.0007431212579831481,97.62967152382042,64.65202085481752,19.272382988131778,10.674243262182346,174.71920347634753
4200,0.008594557642936707,0.0021564685739576817,108.42227186296756,74.8110607656916,19.36800603272518,10.756829731944233,185.8942959938683
4300,0.0064370520412921906,0.0007222642889246345,104.43005047817113,70.06562397233935,19.528733434234688,10.888272650189569,182.54498421510988
4400,0.007080042734742165,0.0007356611313298345,103.26817826137187,68.72840752796299,19.374944299147792,10.788322622162074,180.76795545796304
4500,0.008632907643914223,0.0005787746049463749,102.16876889025025,68.26924310279574,19.173715909345503,10.688698257012009,178.86363252763226
4600,0.005949139595031738,0.0007834837888367474,107.73241979901887,72.86666922921206,19.251305722233667,10.665422119884973,184.73764268795355
4700,0.005445140413939953,0.0004245805321261287,101.83033892738511,68.64015578793192,18.88526155846353,10.406981811565705,177.37138516123923
4800,0.00718626007437706,0.0012360140681266785,106.05372034400911,72.98542737950642,18.87589739573453,10.444293456542725,181.55730992694723
4900,0.0048967394977808,0.00043324611033312976,105.73055811424801,68.26463762428729,18.708596992220382,10.291832910539691,180.56494608312954
5000,0.007169170305132866,0.0012426718603819609,108.75937628588547,74.76973634259633,18.444623752143613,10.150645653793443,182.53787129445993
5100,0.004717309959232807,0.0007912737783044577,106.61857823987528,71.18394747523904,18.52180364155501,10.225882749400531,180.7057928060953
5200,0.0067647648975253105,0.0014601098373532295,105.49031645091532,69.4929912250338,18.440571549742533,10.14929109389509,179.25260264988543
5300,0.005887788720428944,0.0008813341846689582,105.36221410985519,69.82549666898794,18.217021523690274,9.99912738758327,178.2303002046163
5400,0.006223849952220917,0.0012836615787819028,103.07734345724595,69.47717627714799,18.333826857669933,10.152484723784868,176.41265088792568
5500,0.0036368700675666332,0.0005240385653451085,97.56097420366449,64.13770447092739,17.923934262216786,9.810006292819175,169.25671125253163
5600,0.0056324913166463375,0.0004527165147010237,109.41012351171263,72.35079298143255,17.759082716163945,9.68441310897262,180.44645437636842
