step,train_price_loss,train_delta_loss,price_rmse,price_mae,delta_rmse,delta_mae,selection_score
100,0.09309127926826477,0.0024062045849859715,170.88425180099426,130.8407488656197,31.861485173890493,16.62127115709425,298.33019249655626
200,0.08034882694482803,0.0031441831961274147,173.02194723055715,137.02842923207,30.826335405852046,16.725727384841022,296.32728885396534
300,0.06824240833520889,0.0023005979601293802,151.82413748248337,109.77425625494165,29.442773123842528,15.895866557214191,269.5952299778535
400,0.05928889662027359,0.002412578323855996,151.72334697965354,112.72148835074246,28.07026573744407,15.02274611602895,264.0044099294298
500,0.04737560451030731,0.004371191840618849,131.53467224801548,95.02540673882726,26.96256097479675,14.314194428529143,239.3849161472025
600,0.04016367346048355,0.0015369252068921924,135.61086662772794,99.48793061801298,26.626955985524248,14.343843603718415,242.11869056982493
700,0.05586408078670502,0.002242092974483967,134.96877517150565,98.38804489620054,26.626859793604172,13.973084893719443,241.47621434592236
800,0.025935865938663483,0.001501828315667808,123.28667417770465,86.9582822263931,25.326482558508303,13.897228160693896,224.59260441173785
900,0.03050091862678528,0.0017168354243040085,122.72019950180939,85.360134631735,25.623962465997632,13.882520853547403,225.2160493657999
1000,0.025730526074767113,0.001633922685869038,116.73008960596422,82.17086662972869,24.92431570532108,13.681721291909366,216.42735242724854
1100,0.021776322275400162,0.0020629470236599445,113.0239987786691,80.97354256667454,24.863290542101765,13.641807228549743,212.47716094707616
1200,0.025314614176750183,0.0027145526837557554,126.78509293546307,93.95236766442574,25.81516580796101,14.193807057697205,230.0457561673071
1300,0.01577785052359104,0.0016667842864990234,112.1742371654358,80.17391472040373,25.078454880398702,13.880492420858534,212.48805668703062
1400,0.022374462336301804,0.002319485414773226,109.76344512554402,76.09138878932411,25.217591348498367,14.017239891193881,210.6338105195375
1500,0.023581907153129578,0.0015996899455785751,112.5766165882835,80.15136453974426,25.206236700890877,14.099349221684522,213.401563391847
1600,0.025861535221338272,0.0014748390531167388,116.13952986565093,81.28135041146419,26.002239390113623,14.53920902244004,220.14848742610542
1700,0.026931144297122955,0.0008957271347753704,126.67146024283117,91.37474460526091,25.010455049267208,14.220799983012261,226.71328043990002
1800,0.02023233473300934,0.0011638670694082975,112.28310500883838,80.51877323284887,25.18817382218738,14.361344704560436,213.0358002975879
1900,0.016605012118816376,0.0017156919930130243,115.77913545043315,80.05954749898083,24.961471838912555,14.036818588261003,215.62502280608336
2000,0.01647106371819973,0.0013673026114702225,107.4761481538201,74.83257396157948,24.929006807678228,14.096732753144055,207.19217538453302
2100,0.016412530094385147,0.0009687297861091793,114.58068168962718,84.12181716301694,25.524508460972115,14.194391394780146,216.67871553351563
2200,0.023630619049072266,0.0014138646656647325,110.38546950166592,80.55046355051294,25.298844151086776,14.227842917594156,211.58084610601304
2300,0.013545152731239796,0.0011743822833523154,114.50821441064511,78.26407184460966,25.16478748176187,14.227228165654344,215.1673643376926
2400,0.026422008872032166,0.0026516129728406668,108.00732181041548,75.06734367752914,25.1105140541729,14.30364274768475,208.44937802710706
2500,0.015762094408273697,0.0021071545779705048,113.0916908875435,85.46210680418169,25.276753410034136,14.473367036616724,214.19870452768004
2600,0.01939394697546959,0.0020464162807911634,107.11078005791059,78.48674876135793,25.454831272767496,14.4317036869064,208.93010514898057
2700,0.01706712320446968,0.0006972326664254069,118.22450520364491,87.12868787786628,25.341422486208728,14.284663694318626,219.59019514847984
2800,0.01900755800306797,0.0014821073273196816,118.97393925244724,87.16554518510067,25.127491122495076,14.296990141570536,219.48390374242754
2900,0.025791004300117493,0.0008847887511365116,112.68044235817199,82.20964896697849,25.085456557853007,14.045484911183758,213.02226858958403
3000,0.015788061544299126,0.0024407505989074707,122.38406349901685,91.70142811268657,25.28258840058264,14.31190219862274,223.51441710134742
3100,0.011592572554945946,0.0018654057057574391,111.03174822008793,78.30521957113108,25.201629772311644,14.251632430824975,211.83826730933453
3200,0.014117644168436527,0.002784764626994729,115.46208868563328,84.1239809124628,25.30981730531199,14.320390866730472,216.70135790688124
3300,0.00830293819308281,0.002256205305457115,117.30787757876541,84.2257501245105,25.710658348270975,14.658532919784289,220.15051097184931
3400,0.01629459112882614,0.0026767957024276257,112.07986376575057,78.60407650604112,25.2720907439801,14.464262322047864,213.168226741671
3500,0.012001661583781242,0.001612070482224226,118.3205145859644,85.41028561861428,25.877216767141643,14.480923711895553,221.82938165453098
