step,train_price_loss,train_delta_loss,price_rmse,price_mae,delta_rmse,delta_mae,selection_score
100,0.09101876616477966,0.0034907807130366564,157.73816891522375,117.63355502683483,30.58600951349825,15.493771281913254,280.08220696921677
200,0.0676882341504097,0.0027381107211112976,167.30839042220742,127.75582551712886,29.368540619846225,14.994898144359942,284.78255290159234
300,0.051712341606616974,0.0015661886427551508,145.1932093596576,108.49345637826534,27.56278188703246,14.137817991440377,255.44433690778743
400,0.04239879921078682,0.004337391350418329,127.38115440356812,90.19378470133299,26.127460588045768,13.727797377387143,231.8909967557512
500,0.03355997055768967,0.001425227033905685,150.04882073613453,116.76753586155105,25.844787132173348,13.723591800757026,253.42796926482794
600,0.03772907704114914,0.0035918147768825293,140.9365250355474,108.31748724569624,25.207471131377446,13.735345829133175,241.76640956105717
700,0.03937211632728577,0.0010694031370803714,111.130155034978,78.7634162143185,24.38295463333612,13.141411084417637,208.66197356832248
800,0.035965681076049805,0.0011449195444583893,130.1606269234149,96.60308192509179,23.468348527413266,12.975756247647947,224.03402103306797
900,0.03202487528324127,0.0010541507508605719,117.36487976018473,82.44002045215656,23.663153105931848,12.915544038396177,212.0174921839121
1000,0.02629309706389904,0.002256716601550579,117.8123055652539,83.44630357883511,23.330358624782384,12.624134185295352,211.13374006438343
1100,0.028940442949533463,0.0016139770159497857,110.93955393030542,75.7911628819493,23.071338977605873,12.512852145455799,203.2249098407289
1200,0.02334473840892315,0.001964790280908346,121.64083634275185,89.47501174092825,22.770769015963022,12.581817730752741,212.72391240660394
1300,0.022352546453475952,0.0010443353094160557,105.16036580924319,70.93766913878645,22.63065879985668,12.432567464916955,195.68300100866992
1400,0.02543402649462223,0.0020870475564152002,133.18805614638524,105.30630542821679,22.26586475877686,12.01472689727016,222.25151518149266
1500,0.019014783203601837,0.0008805630495771766,119.88638204987102,84.13103351750988,21.748930318151995,11.70494994304495,206.882103322479
1600,0.018473319709300995,0.001486540655605495,114.17109377141291,79.38702214866728,22.198315586886203,12.51190450913174,202.9643561189577
1700,0.023674441501498222,0.0008807998965494335,115.63431542182894,84.8593284180146,22.054110272506176,12.394413103919991,203.85075651185366
1800,0.04439954832196236,0.0012636029860004783,122.92267296076466,87.5940522638042,23.68509982884898,12.768853676457962,217.66307227616056
1900,0.01797858253121376,0.0009142381604760885,108.01055381117872,76.47385352392749,21.426636409388664,12.037520204365547,193.7170994487334
2000,0.018076526001095772,0.0012420285493135452,110.59105138724404,74.64331523195455,21.493603578968656,12.068367762273637,196.56546570311866
2100,0.01611897721886635,0.001113537116907537,108.81569199007124,75.73081140618693,20.93360431139338,11.732941053032766,192.55010923564475
2200,0.021629411727190018,0.004460447933524847,109.22080226696526,75.19995744123253,20.855331825665267,11.660836532214114,192.64212956962632
2300,0.014638924971222878,0.0005504576838575304,114.40462169038395,85.6884508212418,20.664019947884547,11.344873463944415,197.06070148192214
2400,0.017055850476026535,0.0015684753889217973,101.73612543801393,67.81522200872992,20.981049152324115,11.543181906473135,185.6603220473104
2500,0.012834071181714535,0.0008812850574031472,105.50527102152058,70.03466438559384,20.170874093016423,11.269784955619832,186.18876739358626
2600,0.014374583959579468,0.0007775480044074357,116.67959149388332,77.98745195270065,20.104613407348058,11.285581412419672,197.09804512327554
2700,0.015700288116931915,0.0011510067852213979,101.61913321033647,69.73089235101723,19.73269393178029,10.830364971741115,180.54990893745764
2800,0.01182100735604763,0.0014140764251351357,105.62917151283195,73.95924841126451,19.858383043572474,11.083739685462264,185.06270368712183
2900,0.011178497225046158,0.0009041486773639917,106.13688061721169,72.28453755635532,19.46655925458199,10.866103907553606,184.00311763553964
