payoff,cohort,model,seed,scope,structure,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
detailed,regular_test,augmented_price,233,terms,STEP no-KI,800,32,110.25233905441259,138.1322148835088,0.8744550261349449,15.882205259286346,29.66290130216655,-2.454884779107722,0.1640625,0.4401041666666667,0.6106770833333334,728,0.9423076923076923
detailed,regular_test,augmented_price,47,schedule,LIZARD KI,322,32,78.5767874651925,110.00611936368274,0.810201575266184,48.36847685233232,86.92471617488951,-4.650872655927713,0.07453416149068323,0.2732919254658385,0.37577639751552794,300,0.6133333333333333
detailed,regular_test,augmented_price,47,schedule,LIZARD no-KI,310,32,103.56790937695075,140.84153899114077,0.9423366199220405,52.91056137773644,89.58322808785988,-14.612111800765883,0.06129032258064516,0.1935483870967742,0.3096774193548387,292,0.7773972602739726
detailed,regular_test,augmented_price,47,schedule,STEP KI,313,32,99.77021838550392,148.08862756500832,0.9157099303592453,66.12847447970964,124.33579223488348,-28.087180881586686,0.04153354632587859,0.18849840255591055,0.3035143769968051,283,0.6219081272084805
detailed,regular_test,augmented_price,47,schedule,STEP no-KI,322,32,117.73686753488455,165.9058735631767,0.8164620468947448,69.1969344654987,118.43087111737039,-17.33478640477071,0.031055900621118012,0.15838509316770186,0.2701863354037267,281,0.7402135231316725
detailed,regular_test,augmented_price,47,terms,LIZARD KI,1056,32,57.24464476501087,71.08869806941703,0.9156056657496014,8.998558705734713,17.655825522725724,0.11035360107054998,0.1943359375,0.57421875,0.7470703125,731,0.8508891928864569
detailed,regular_test,augmented_price,47,terms,LIZARD no-KI,800,32,85.00836135799814,113.54990336658712,0.9604661758645324,10.458291731857438,20.993714225029084,-0.8138117178088417,0.18880208333333334,0.5442708333333334,0.7213541666666666,691,0.9218523878437048
detailed,regular_test,augmented_price,47,terms,STEP KI,1056,32,73.95723751989452,98.99408247917845,0.9610440061866463,11.077963148767722,21.92781123819473,-1.0957804214616296,0.1796875,0.5419921875,0.71484375,842,0.9655581947743468
detailed,regular_test,augmented_price,47,terms,STEP no-KI,800,32,85.61574401705211,110.95183640845661,0.9190012402371257,15.61883265551912,30.43824264055525,-1.865660269212875,0.1875,0.4674479166666667,0.6354166666666666,728,0.9093406593406593
detailed,regular_test,augmented_price,ensemble,schedule,LIZARD KI,322,32,71.23303976046932,98.14886217657192,0.848912180659795,46.715029468546476,79.19832206238111,-4.431987247008903,0.027950310559006212,0.1956521739130435,0.33229813664596275,300,0.5566666666666666
detailed,regular_test,augmented_price,ensemble,schedule,LIZARD no-KI,310,32,89.38718353198757,119.46899028154951,0.9585094723115773,44.079944660953934,76.39744890160637,-9.66234149373778,0.02903225806451613,0.16774193548387098,0.3064516129032258,292,0.8184931506849316
detailed,regular_test,augmented_price,ensemble,schedule,STEP KI,313,32,99.55189481083339,150.54776570523612,0.9128872698088647,63.009927747844415,122.07527911303114,-23.489154169231856,0.07028753993610223,0.2012779552715655,0.3226837060702875,283,0.6466431095406361
detailed,regular_test,augmented_price,ensemble,schedule,STEP no-KI,322,32,111.4617684161685,153.00318001942102,0.843899866204091,53.4655701314578,99.7361600848383,-17.488343642154902,0.09006211180124224,0.2236024844720497,0.36335403726708076,281,0.7686832740213523
detailed,regular_test,augmented_price,ensemble,terms,LIZARD KI,1056,32,53.637744958417265,62.97068371010047,0.9337800287443976,8.485753068867247,17.321710000199776,-0.018037946989271192,0.212890625,0.6005859375,0.7626953125,731,0.8331053351573188
detailed,regular_test,augmented_price,ensemble,terms,LIZARD no-KI,800,32,77.3306385176605,96.34254037025747,0.971540224141541,9.40045533106725,18.696265504665945,-0.980164814787377,0.20833333333333334,0.5794270833333334,0.7408854166666666,691,0.8972503617945007
detailed,regular_test,augmented_price,ensemble,terms,STEP KI,1056,32,78.23591890101365,107.73835120372479,0.9538579942947178,11.565126846284791,23.261309437239223,-1.2572758304360148,0.185546875,0.5419921875,0.705078125,842,0.9738717339667459
detailed,regular_test,augmented_price,ensemble,terms,STEP no-KI,800,32,91.76270398036131,122.51588280787189,0.9012370242193044,15.531353539657127,29.6000704831048,-2.1337029259093527,0.13932291666666666,0.4557291666666667,0.62109375,728,0.9313186813186813
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,schedule,LIZARD KI,322,32,156.52583939188816,207.058026816756,0.32757623098971633,95.38761122196428,149.542279647321,-15.57022823694652,0.0,0.06521739130434782,0.15527950310559005,300,0.41333333333333333
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,schedule,LIZARD no-KI,310,32,149.88127941727225,212.94310623654704,0.8681847244605789,112.92851914446426,180.5053002702565,-22.206499178228007,0.025806451612903226,0.07741935483870968,0.13225806451612904,292,0.7363013698630136
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,schedule,STEP KI,313,32,152.7654374599153,214.27859320741865,0.8235220017287954,108.92607392442243,177.86389287976775,-38.759756885021815,0.006389776357827476,0.08945686900958466,0.17252396166134185,283,0.6784452296819788
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,schedule,STEP no-KI,322,32,185.01359468744397,264.87774802346325,0.532164351388301,162.57645864733658,239.20505265760823,-19.551104290428192,0.009316770186335404,0.049689440993788817,0.10869565217391304,281,0.608540925266904
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,terms,LIZARD KI,1056,32,138.84523688662262,171.82577510196174,0.5069524628044296,13.215405835807722,24.050006833105012,0.5200435657972482,0.1494140625,0.4755859375,0.6572265625,731,0.8673050615595075
